source	destinations_disconnected_to
AA2AR	BEX4
PDE7B	BEX4
FAK2	BEX4
CASP3	BEX4
CATB	BEX4
CAC1S	BEX4
TA2R	BEX4
TPMT	BEX4
5HT1D	BEX4
PIM1	BEX4
AT1A1	BEX4
MMP9	BEX4
RL37	BEX4
PARP1	BEX4
RENR	BEX4
ENPL	BEX4
NR1I3	BEX4
CAH1	BEX4
SL9A7	BEX4
ACM4	BEX4
TOP1	BEX4
DHB8	BEX4
FABP6	BEX4
GABR1	BEX4
LY66C	BEX4
GLNA	BEX4
SCN1A	BEX4
HDAC3	BEX4
RENI	BEX4
