source	destinations_disconnected_to
AAPK1	UAP1
PDPK1	UAP1
ADRB3	UAP1
C11B1	UAP1
GBRP	UAP1
ROCK2	UAP1
RL8	UAP1
ADCY2	UAP1
PHOP2	UAP1
CAH12	UAP1
S10A4	UAP1
GRIK1	UAP1
CBG	UAP1
PRGR	UAP1
HCAR2	UAP1
DNMT1	UAP1
PGH2	UAP1
CAC1F	UAP1
ADA2C	UAP1
S15A1	UAP1
ADA1A	UAP1
A1AG2	UAP1
OX1R	UAP1
KCMA1	UAP1
NMDE3	UAP1
HIBCH	UAP1
IPKA	UAP1
S22AI	UAP1
S29A1	UAP1
HDAC1	UAP1
PNPH	UAP1
ADA2B	UAP1
TRFL	UAP1
ALBU	UAP1
FMO3	UAP1
PLK1	UAP1
SGMR1	UAP1
GUAA	UAP1
QOR	UAP1
GCR	UAP1
CATD	UAP1
MIF	UAP1
HPGDS	UAP1
MKNK1	UAP1
P2RY2	UAP1
S12A4	UAP1
EGFR	UAP1
NFKB1	UAP1
PGFRB	UAP1
ANT3	UAP1
GTR1	UAP1
MK10	UAP1
CAMLG	UAP1
HEMH	UAP1
MTRR	UAP1
NQO1	UAP1
ACH10	UAP1
FMO4	UAP1
DRD5	UAP1
TRY1	UAP1
SCNAA	UAP1
GBRG3	UAP1
PDE8B	UAP1
KCNA2	UAP1
IFNA2	UAP1
AA1R	UAP1
MAPK2	UAP1
PK3CD	UAP1
HRH4	UAP1
GBRB1	UAP1
HCN2	UAP1
RL26L	UAP1
DMTA2	UAP1
6PGD	UAP1
GRP78	UAP1
PSIP1	UAP1
AT1A4	UAP1
GLR	UAP1
OPRK	UAP1
ATPB	UAP1
STMN4	UAP1
CACB2	UAP1
NMDZ1	UAP1
SC6A3	UAP1
ST2B1	UAP1
TBG1	UAP1
ESR1	UAP1
CREB1	UAP1
5HT1B	UAP1
ERBB2	UAP1
HDAC7	UAP1
KCC1B	UAP1
TBD	UAP1
TOP2B	UAP1
3BHS1	UAP1
ATP4A	UAP1
LOX5	UAP1
UD3A1	UAP1
BDNF	UAP1
GBRA1	UAP1
FOS	UAP1
SHBG	UAP1
ODP2	UAP1
ABCA1	UAP1
DYR	UAP1
P85A	UAP1
SIR1	UAP1
MTHR	UAP1
ADCL2	UAP1
IBP3	UAP1
DDR1	UAP1
CP46A	UAP1
SCN2A	UAP1
IL4	UAP1
NPS	UAP1
NMDE1	UAP1
AOFB	UAP1
RL13A	UAP1
S22A2	UAP1
CALY	UAP1
S12A5	UAP1
PK3CA	UAP1
PDE4D	UAP1
KIF11	UAP1
NR1I2	UAP1
NISCH	UAP1
NFKB2	UAP1
ITK	UAP1
PPIA	UAP1
MMAA	UAP1
PA24A	UAP1
HYES	UAP1
CP2C8	UAP1
CAC1D	UAP1
SCNNA	UAP1
DRD3	UAP1
IOD1	UAP1
AAKB1	UAP1
ARY2	UAP1
DOPO	UAP1
PDE3A	UAP1
TR10B	UAP1
ADA1B	UAP1
C9JK77	UAP1
MYLK3	UAP1
PDE1B	UAP1
MYH9	UAP1
TRI15	UAP1
HPRT	UAP1
ADRB2	UAP1
LIPL	UAP1
MDR1	UAP1
5HT1A	UAP1
CP19A	UAP1
ARY1	UAP1
5HT2A	UAP1
G6PD	UAP1
PYRD	UAP1
GBRB2	UAP1
IKBA	UAP1
THRB	UAP1
GPX1	UAP1
TNNC2	UAP1
S22AB	UAP1
PDE5A	UAP1
TGFB1	UAP1
TOP2A	UAP1
RL23	UAP1
PDK3	UAP1
EDNRA	UAP1
TF65	UAP1
KAP0	UAP1
PPIF	UAP1
RL15	UAP1
KCNH2	UAP1
PDE4C	UAP1
ABCC8	UAP1
J3KPA4	UAP1
HDAC8	UAP1
GBRD	UAP1
CCKN	UAP1
ADCY5	UAP1
ATPA	UAP1
ATPG	UAP1
CAC1G	UAP1
LDHB	UAP1
JUN	UAP1
CSF1R	UAP1
UD19	UAP1
ATF6A	UAP1
RL19	UAP1
ST17B	UAP1
ABL1	UAP1
PHOP1	UAP1
SC6A4	UAP1
S22A6	UAP1
GRIK2	UAP1
ACM3	UAP1
RYR1	UAP1
S23IP	UAP1
CRBN	UAP1
MUTA	UAP1
ARGI1	UAP1
AA3R	UAP1
GBRA5	UAP1
CAH6	UAP1
FAK1	UAP1
SCNND	UAP1
CASP8	UAP1
SYRC	UAP1
CP3A4	UAP1
A4	UAP1
MRP1	UAP1
KCNN4	UAP1
PDE7A	UAP1
SCN4A	UAP1
CACB1	UAP1
DHI1	UAP1
PDIA1	UAP1
LRP2	UAP1
ESR2	UAP1
SCNNB	UAP1
NMDE4	UAP1
TY3H	UAP1
SOAT1	UAP1
NMD3A	UAP1
ASM	UAP1
S12A1	UAP1
CP1A1	UAP1
INSR2	UAP1
NCOA1	UAP1
TBE	UAP1
ITAL	UAP1
PPARG	UAP1
GSK3B	UAP1
CAC1I	UAP1
THB	UAP1
KLK3	UAP1
GBRA2	UAP1
TBB4B	UAP1
DRD4	UAP1
CLIC1	UAP1
GBRE	UAP1
RHOA	UAP1
TERT	UAP1
RL23A	UAP1
KITH	UAP1
HIF1A	UAP1
TEBP	UAP1
PERM	UAP1
TYSY	UAP1
PAR10	UAP1
NNMT	UAP1
RARB	UAP1
PK3CG	UAP1
CAC1C	UAP1
PLPL9	UAP1
OPRM	UAP1
PLMN	UAP1
ADA	UAP1
TNNC1	UAP1
J3KN87	UAP1
GBRG2	UAP1
FAD1	UAP1
PDE1A	UAP1
GLUC	UAP1
EST1	UAP1
P2RX2	UAP1
NOS3	UAP1
GSTP1	UAP1
CAH7	UAP1
IL6	UAP1
UD13	UAP1
PDE4A	UAP1
CBPB2	UAP1
KCJ11	UAP1
SCN5A	UAP1
CP21A	UAP1
CFTR	UAP1
ACM1	UAP1
GRIA2	UAP1
CPT2	UAP1
COMT	UAP1
P53	UAP1
CNGA1	UAP1
HDAC9	UAP1
KCNQ1	UAP1
PGH1	UAP1
CP2R1	UAP1
CAC1H	UAP1
CAB45	UAP1
CDK2	UAP1
SC6A2	UAP1
AK1C2	UAP1
CA2D2	UAP1
S22A8	UAP1
EBP	UAP1
NADC	UAP1
5HT5A	UAP1
AHR	UAP1
HDAC6	UAP1
MRP2	UAP1
PDE4B	UAP1
AA2AR	UAP1
PDE7B	UAP1
FAK2	UAP1
CASP3	UAP1
CATB	UAP1
CAC1S	UAP1
TA2R	UAP1
TPMT	UAP1
5HT1D	UAP1
PIM1	UAP1
AT1A1	UAP1
MMP9	UAP1
RL37	UAP1
PARP1	UAP1
RENR	UAP1
ENPL	UAP1
NR1I3	UAP1
CAH1	UAP1
SL9A7	UAP1
ACM4	UAP1
TOP1	UAP1
DHB8	UAP1
FABP6	UAP1
GABR1	UAP1
LY66C	UAP1
GLNA	UAP1
SCN1A	UAP1
HDAC3	UAP1
RENI	UAP1
