source	destinations_disconnected_to
AT1A1	AAGAB
MMP9	AAGAB
RL37	AAGAB
PARP1	AAGAB
RENR	AAGAB
ENPL	AAGAB
NR1I3	AAGAB
CAH1	AAGAB
SL9A7	AAGAB
ACM4	AAGAB
TOP1	AAGAB
DHB8	AAGAB
FABP6	AAGAB
GABR1	AAGAB
LY66C	AAGAB
GLNA	AAGAB
SCN1A	AAGAB
HDAC3	AAGAB
RENI	AAGAB
