source	destinations_disconnected_to
LCK	TOR3A	EFR3A	THSD4	REEP2
ADCYA	TOR3A	EFR3A	THSD4	REEP2
HS90B	TOR3A	EFR3A	THSD4	REEP2
ADA2A	TOR3A	EFR3A	THSD4	REEP2
CACP	TOR3A	EFR3A	THSD4	REEP2
RARA	TOR3A	EFR3A	THSD4	REEP2
PYC	TOR3A	EFR3A	THSD4	REEP2
CATL1	TOR3A	EFR3A	THSD4	REEP2
ACHA9	TOR3A	EFR3A	THSD4	REEP2
NH2L1	TOR3A	EFR3A	THSD4	REEP2
AAKB2	TOR3A	EFR3A	THSD4	REEP2
DCXR	TOR3A	EFR3A	THSD4	REEP2
CXCL7	TOR3A	EFR3A	THSD4	REEP2
KCNE1	TOR3A	EFR3A	THSD4	REEP2
B3GT4	TOR3A	EFR3A	THSD4	REEP2
ACES	TOR3A	EFR3A	THSD4	REEP2
SCNNG	TOR3A	EFR3A	THSD4	REEP2
HASP	TOR3A	EFR3A	THSD4	REEP2
MMP3	TOR3A	EFR3A	THSD4	REEP2
MET	TOR3A	EFR3A	THSD4	REEP2
AA2BR	TOR3A	EFR3A	THSD4	REEP2
PDE8A	TOR3A	EFR3A	THSD4	REEP2
5HT2C	TOR3A	EFR3A	THSD4	REEP2
AK1C3	TOR3A	EFR3A	THSD4	REEP2
OSTCN	TOR3A	EFR3A	THSD4	REEP2
NMD3B	TOR3A	EFR3A	THSD4	REEP2
CDK5	TOR3A	EFR3A	THSD4	REEP2
PPARA	TOR3A	EFR3A	THSD4	REEP2
DRD2	TOR3A	EFR3A	THSD4	REEP2
VGFR2	TOR3A	EFR3A	THSD4	REEP2
CP1A2	TOR3A	EFR3A	THSD4	REEP2
NGF	TOR3A	EFR3A	THSD4	REEP2
GBRA6	TOR3A	EFR3A	THSD4	REEP2
ACHA7	TOR3A	EFR3A	THSD4	REEP2
CP2C9	TOR3A	EFR3A	THSD4	REEP2
TBA1A	TOR3A	EFR3A	THSD4	REEP2
IL2RA	TOR3A	EFR3A	THSD4	REEP2
PPB1	TOR3A	EFR3A	THSD4	REEP2
PD2R	TOR3A	EFR3A	THSD4	REEP2
Q71TU5	TOR3A	EFR3A	THSD4	REEP2
DCE1	TOR3A	EFR3A	THSD4	REEP2
GBRG1	TOR3A	EFR3A	THSD4	REEP2
FGFR2	TOR3A	EFR3A	THSD4	REEP2
IMPA1	TOR3A	EFR3A	THSD4	REEP2
ACM2	TOR3A	EFR3A	THSD4	REEP2
IL8	TOR3A	EFR3A	THSD4	REEP2
5HT6R	TOR3A	EFR3A	THSD4	REEP2
KPCT	TOR3A	EFR3A	THSD4	REEP2
AOC1	TOR3A	EFR3A	THSD4	REEP2
PCNA	TOR3A	EFR3A	THSD4	REEP2
KSYK	TOR3A	EFR3A	THSD4	REEP2
CAH9	TOR3A	EFR3A	THSD4	REEP2
RL11	TOR3A	EFR3A	THSD4	REEP2
CACB3	TOR3A	EFR3A	THSD4	REEP2
HMDH	TOR3A	EFR3A	THSD4	REEP2
GBRA4	TOR3A	EFR3A	THSD4	REEP2
KIT	TOR3A	EFR3A	THSD4	REEP2
AOFA	TOR3A	EFR3A	THSD4	REEP2
NEP	TOR3A	EFR3A	THSD4	REEP2
GLYC	TOR3A	EFR3A	THSD4	REEP2
NCOA2	TOR3A	EFR3A	THSD4	REEP2
5HT1E	TOR3A	EFR3A	THSD4	REEP2
TBA4A	TOR3A	EFR3A	THSD4	REEP2
METH	TOR3A	EFR3A	THSD4	REEP2
LDHA	TOR3A	EFR3A	THSD4	REEP2
MK08	TOR3A	EFR3A	THSD4	REEP2
IGHG4	TOR3A	EFR3A	THSD4	REEP2
CP2CJ	TOR3A	EFR3A	THSD4	REEP2
RXRA	TOR3A	EFR3A	THSD4	REEP2
PA2GA	TOR3A	EFR3A	THSD4	REEP2
CP131	TOR3A	EFR3A	THSD4	REEP2
ACACB	TOR3A	EFR3A	THSD4	REEP2
PTHY	TOR3A	EFR3A	THSD4	REEP2
IL10	TOR3A	EFR3A	THSD4	REEP2
CAH2	TOR3A	EFR3A	THSD4	REEP2
OPRD	TOR3A	EFR3A	THSD4	REEP2
AAPK1	TOR3A	EFR3A	THSD4	REEP2
PDPK1	TOR3A	EFR3A	THSD4	REEP2
ADRB3	TOR3A	EFR3A	THSD4	REEP2
C11B1	TOR3A	EFR3A	THSD4	REEP2
GBRP	TOR3A	EFR3A	THSD4	REEP2
ROCK2	TOR3A	EFR3A	THSD4	REEP2
RL8	TOR3A	EFR3A	THSD4	REEP2
ADCY2	TOR3A	EFR3A	THSD4	REEP2
PHOP2	TOR3A	EFR3A	THSD4	REEP2
CAH12	TOR3A	EFR3A	THSD4	REEP2
S10A4	TOR3A	EFR3A	THSD4	REEP2
GRIK1	TOR3A	EFR3A	THSD4	REEP2
CBG	TOR3A	EFR3A	THSD4	REEP2
PRGR	TOR3A	EFR3A	THSD4	REEP2
HCAR2	TOR3A	EFR3A	THSD4	REEP2
DNMT1	TOR3A	EFR3A	THSD4	REEP2
PGH2	TOR3A	EFR3A	THSD4	REEP2
CAC1F	TOR3A	EFR3A	THSD4	REEP2
ADA2C	TOR3A	EFR3A	THSD4	REEP2
S15A1	TOR3A	EFR3A	THSD4	REEP2
ADA1A	TOR3A	EFR3A	THSD4	REEP2
A1AG2	TOR3A	EFR3A	THSD4	REEP2
OX1R	TOR3A	EFR3A	THSD4	REEP2
KCMA1	TOR3A	EFR3A	THSD4	REEP2
NMDE3	TOR3A	EFR3A	THSD4	REEP2
HIBCH	TOR3A	EFR3A	THSD4	REEP2
IPKA	TOR3A	EFR3A	THSD4	REEP2
S22AI	TOR3A	EFR3A	THSD4	REEP2
S29A1	TOR3A	EFR3A	THSD4	REEP2
HDAC1	TOR3A	EFR3A	THSD4	REEP2
PNPH	TOR3A	EFR3A	THSD4	REEP2
ADA2B	TOR3A	EFR3A	THSD4	REEP2
TRFL	TOR3A	EFR3A	THSD4	REEP2
ALBU	TOR3A	EFR3A	THSD4	REEP2
FMO3	TOR3A	EFR3A	THSD4	REEP2
PLK1	TOR3A	EFR3A	THSD4	REEP2
SGMR1	TOR3A	EFR3A	THSD4	REEP2
GUAA	TOR3A	EFR3A	THSD4	REEP2
QOR	TOR3A	EFR3A	THSD4	REEP2
GCR	TOR3A	EFR3A	THSD4	REEP2
CATD	TOR3A	EFR3A	THSD4	REEP2
MIF	TOR3A	EFR3A	THSD4	REEP2
HPGDS	TOR3A	EFR3A	THSD4	REEP2
MKNK1	TOR3A	EFR3A	THSD4	REEP2
P2RY2	TOR3A	EFR3A	THSD4	REEP2
S12A4	TOR3A	EFR3A	THSD4	REEP2
EGFR	TOR3A	EFR3A	THSD4	REEP2
NFKB1	TOR3A	EFR3A	THSD4	REEP2
PGFRB	TOR3A	EFR3A	THSD4	REEP2
ANT3	TOR3A	EFR3A	THSD4	REEP2
GTR1	TOR3A	EFR3A	THSD4	REEP2
MK10	TOR3A	EFR3A	THSD4	REEP2
CAMLG	TOR3A	EFR3A	THSD4	REEP2
HEMH	TOR3A	EFR3A	THSD4	REEP2
MTRR	TOR3A	EFR3A	THSD4	REEP2
NQO1	TOR3A	EFR3A	THSD4	REEP2
ACH10	TOR3A	EFR3A	THSD4	REEP2
FMO4	TOR3A	EFR3A	THSD4	REEP2
DRD5	TOR3A	EFR3A	THSD4	REEP2
TRY1	TOR3A	EFR3A	THSD4	REEP2
SCNAA	TOR3A	EFR3A	THSD4	REEP2
GBRG3	TOR3A	EFR3A	THSD4	REEP2
PDE8B	TOR3A	EFR3A	THSD4	REEP2
KCNA2	TOR3A	EFR3A	THSD4	REEP2
IFNA2	TOR3A	EFR3A	THSD4	REEP2
AA1R	TOR3A	EFR3A	THSD4	REEP2
MAPK2	TOR3A	EFR3A	THSD4	REEP2
PK3CD	TOR3A	EFR3A	THSD4	REEP2
HRH4	TOR3A	EFR3A	THSD4	REEP2
GBRB1	TOR3A	EFR3A	THSD4	REEP2
HCN2	TOR3A	EFR3A	THSD4	REEP2
RL26L	TOR3A	EFR3A	THSD4	REEP2
DMTA2	TOR3A	EFR3A	THSD4	REEP2
6PGD	TOR3A	EFR3A	THSD4	REEP2
GRP78	TOR3A	EFR3A	THSD4	REEP2
PSIP1	TOR3A	EFR3A	THSD4	REEP2
AT1A4	TOR3A	EFR3A	THSD4	REEP2
GLR	TOR3A	EFR3A	THSD4	REEP2
OPRK	TOR3A	EFR3A	THSD4	REEP2
ATPB	TOR3A	EFR3A	THSD4	REEP2
STMN4	TOR3A	EFR3A	THSD4	REEP2
CACB2	TOR3A	EFR3A	THSD4	REEP2
NMDZ1	TOR3A	EFR3A	THSD4	REEP2
SC6A3	TOR3A	EFR3A	THSD4	REEP2
ST2B1	TOR3A	EFR3A	THSD4	REEP2
TBG1	TOR3A	EFR3A	THSD4	REEP2
ESR1	TOR3A	EFR3A	THSD4	REEP2
CREB1	TOR3A	EFR3A	THSD4	REEP2
5HT1B	TOR3A	EFR3A	THSD4	REEP2
ERBB2	TOR3A	EFR3A	THSD4	REEP2
HDAC7	TOR3A	EFR3A	THSD4	REEP2
KCC1B	TOR3A	EFR3A	THSD4	REEP2
TBD	TOR3A	EFR3A	THSD4	REEP2
TOP2B	TOR3A	EFR3A	THSD4	REEP2
3BHS1	TOR3A	EFR3A	THSD4	REEP2
ATP4A	TOR3A	EFR3A	THSD4	REEP2
LOX5	TOR3A	EFR3A	THSD4	REEP2
UD3A1	TOR3A	EFR3A	THSD4	REEP2
BDNF	TOR3A	EFR3A	THSD4	REEP2
GBRA1	TOR3A	EFR3A	THSD4	REEP2
FOS	TOR3A	EFR3A	THSD4	REEP2
SHBG	TOR3A	EFR3A	THSD4	REEP2
ODP2	TOR3A	EFR3A	THSD4	REEP2
ABCA1	TOR3A	EFR3A	THSD4	REEP2
DYR	TOR3A	EFR3A	THSD4	REEP2
P85A	TOR3A	EFR3A	THSD4	REEP2
SIR1	TOR3A	EFR3A	THSD4	REEP2
MTHR	TOR3A	EFR3A	THSD4	REEP2
ADCL2	TOR3A	EFR3A	THSD4	REEP2
IBP3	TOR3A	EFR3A	THSD4	REEP2
DDR1	TOR3A	EFR3A	THSD4	REEP2
CP46A	TOR3A	EFR3A	THSD4	REEP2
SCN2A	TOR3A	EFR3A	THSD4	REEP2
IL4	TOR3A	EFR3A	THSD4	REEP2
NPS	TOR3A	EFR3A	THSD4	REEP2
NMDE1	TOR3A	EFR3A	THSD4	REEP2
AOFB	TOR3A	EFR3A	THSD4	REEP2
RL13A	TOR3A	EFR3A	THSD4	REEP2
S22A2	TOR3A	EFR3A	THSD4	REEP2
CALY	TOR3A	EFR3A	THSD4	REEP2
S12A5	TOR3A	EFR3A	THSD4	REEP2
PK3CA	TOR3A	EFR3A	THSD4	REEP2
PDE4D	TOR3A	EFR3A	THSD4	REEP2
KIF11	TOR3A	EFR3A	THSD4	REEP2
NR1I2	TOR3A	EFR3A	THSD4	REEP2
NISCH	TOR3A	EFR3A	THSD4	REEP2
NFKB2	TOR3A	EFR3A	THSD4	REEP2
ITK	TOR3A	EFR3A	THSD4	REEP2
PPIA	TOR3A	EFR3A	THSD4	REEP2
MMAA	TOR3A	EFR3A	THSD4	REEP2
PA24A	TOR3A	EFR3A	THSD4	REEP2
HYES	TOR3A	EFR3A	THSD4	REEP2
CP2C8	TOR3A	EFR3A	THSD4	REEP2
CAC1D	TOR3A	EFR3A	THSD4	REEP2
SCNNA	TOR3A	EFR3A	THSD4	REEP2
DRD3	TOR3A	EFR3A	THSD4	REEP2
IOD1	TOR3A	EFR3A	THSD4	REEP2
AAKB1	TOR3A	EFR3A	THSD4	REEP2
ARY2	TOR3A	EFR3A	THSD4	REEP2
DOPO	TOR3A	EFR3A	THSD4	REEP2
PDE3A	TOR3A	EFR3A	THSD4	REEP2
TR10B	TOR3A	EFR3A	THSD4	REEP2
ADA1B	TOR3A	EFR3A	THSD4	REEP2
C9JK77	TOR3A	EFR3A	THSD4	REEP2
MYLK3	TOR3A	EFR3A	THSD4	REEP2
PDE1B	TOR3A	EFR3A	THSD4	REEP2
MYH9	TOR3A	EFR3A	THSD4	REEP2
TRI15	TOR3A	EFR3A	THSD4	REEP2
HPRT	TOR3A	EFR3A	THSD4	REEP2
ADRB2	TOR3A	EFR3A	THSD4	REEP2
LIPL	TOR3A	EFR3A	THSD4	REEP2
MDR1	TOR3A	EFR3A	THSD4	REEP2
5HT1A	TOR3A	EFR3A	THSD4	REEP2
CP19A	TOR3A	EFR3A	THSD4	REEP2
ARY1	TOR3A	EFR3A	THSD4	REEP2
5HT2A	TOR3A	EFR3A	THSD4	REEP2
G6PD	TOR3A	EFR3A	THSD4	REEP2
PYRD	TOR3A	EFR3A	THSD4	REEP2
GBRB2	TOR3A	EFR3A	THSD4	REEP2
IKBA	TOR3A	EFR3A	THSD4	REEP2
THRB	TOR3A	EFR3A	THSD4	REEP2
GPX1	TOR3A	EFR3A	THSD4	REEP2
TNNC2	TOR3A	EFR3A	THSD4	REEP2
S22AB	TOR3A	EFR3A	THSD4	REEP2
PDE5A	TOR3A	EFR3A	THSD4	REEP2
TGFB1	TOR3A	EFR3A	THSD4	REEP2
TOP2A	TOR3A	EFR3A	THSD4	REEP2
RL23	TOR3A	EFR3A	THSD4	REEP2
PDK3	TOR3A	EFR3A	THSD4	REEP2
EDNRA	TOR3A	EFR3A	THSD4	REEP2
TF65	TOR3A	EFR3A	THSD4	REEP2
KAP0	TOR3A	EFR3A	THSD4	REEP2
PPIF	TOR3A	EFR3A	THSD4	REEP2
RL15	TOR3A	EFR3A	THSD4	REEP2
KCNH2	TOR3A	EFR3A	THSD4	REEP2
PDE4C	TOR3A	EFR3A	THSD4	REEP2
ABCC8	TOR3A	EFR3A	THSD4	REEP2
J3KPA4	TOR3A	EFR3A	THSD4	REEP2
HDAC8	TOR3A	EFR3A	THSD4	REEP2
GBRD	TOR3A	EFR3A	THSD4	REEP2
CCKN	TOR3A	EFR3A	THSD4	REEP2
ADCY5	TOR3A	EFR3A	THSD4	REEP2
ATPA	TOR3A	EFR3A	THSD4	REEP2
ATPG	TOR3A	EFR3A	THSD4	REEP2
CAC1G	TOR3A	EFR3A	THSD4	REEP2
LDHB	TOR3A	EFR3A	THSD4	REEP2
JUN	TOR3A	EFR3A	THSD4	REEP2
CSF1R	TOR3A	EFR3A	THSD4	REEP2
UD19	TOR3A	EFR3A	THSD4	REEP2
ATF6A	TOR3A	EFR3A	THSD4	REEP2
RL19	TOR3A	EFR3A	THSD4	REEP2
ST17B	TOR3A	EFR3A	THSD4	REEP2
ABL1	TOR3A	EFR3A	THSD4	REEP2
PHOP1	TOR3A	EFR3A	THSD4	REEP2
SC6A4	TOR3A	EFR3A	THSD4	REEP2
S22A6	TOR3A	EFR3A	THSD4	REEP2
GRIK2	TOR3A	EFR3A	THSD4	REEP2
ACM3	TOR3A	EFR3A	THSD4	REEP2
RYR1	TOR3A	EFR3A	THSD4	REEP2
S23IP	TOR3A	EFR3A	THSD4	REEP2
CRBN	TOR3A	EFR3A	THSD4	REEP2
MUTA	TOR3A	EFR3A	THSD4	REEP2
ARGI1	TOR3A	EFR3A	THSD4	REEP2
AA3R	TOR3A	EFR3A	THSD4	REEP2
GBRA5	TOR3A	EFR3A	THSD4	REEP2
CAH6	TOR3A	EFR3A	THSD4	REEP2
FAK1	TOR3A	EFR3A	THSD4	REEP2
SCNND	TOR3A	EFR3A	THSD4	REEP2
CASP8	TOR3A	EFR3A	THSD4	REEP2
SYRC	TOR3A	EFR3A	THSD4	REEP2
CP3A4	TOR3A	EFR3A	THSD4	REEP2
A4	TOR3A	EFR3A	THSD4	REEP2
MRP1	TOR3A	EFR3A	THSD4	REEP2
KCNN4	TOR3A	EFR3A	THSD4	REEP2
PDE7A	TOR3A	EFR3A	THSD4	REEP2
SCN4A	TOR3A	EFR3A	THSD4	REEP2
CACB1	TOR3A	EFR3A	THSD4	REEP2
DHI1	TOR3A	EFR3A	THSD4	REEP2
PDIA1	TOR3A	EFR3A	THSD4	REEP2
LRP2	TOR3A	EFR3A	THSD4	REEP2
ESR2	TOR3A	EFR3A	THSD4	REEP2
SCNNB	TOR3A	EFR3A	THSD4	REEP2
NMDE4	TOR3A	EFR3A	THSD4	REEP2
TY3H	TOR3A	EFR3A	THSD4	REEP2
SOAT1	TOR3A	EFR3A	THSD4	REEP2
NMD3A	TOR3A	EFR3A	THSD4	REEP2
ASM	TOR3A	EFR3A	THSD4	REEP2
S12A1	TOR3A	EFR3A	THSD4	REEP2
CP1A1	TOR3A	EFR3A	THSD4	REEP2
INSR2	TOR3A	EFR3A	THSD4	REEP2
NCOA1	TOR3A	EFR3A	THSD4	REEP2
TBE	TOR3A	EFR3A	THSD4	REEP2
ITAL	TOR3A	EFR3A	THSD4	REEP2
PPARG	TOR3A	EFR3A	THSD4	REEP2
GSK3B	TOR3A	EFR3A	THSD4	REEP2
CAC1I	TOR3A	EFR3A	THSD4	REEP2
THB	TOR3A	EFR3A	THSD4	REEP2
KLK3	TOR3A	EFR3A	THSD4	REEP2
GBRA2	TOR3A	EFR3A	THSD4	REEP2
TBB4B	TOR3A	EFR3A	THSD4	REEP2
DRD4	TOR3A	EFR3A	THSD4	REEP2
CLIC1	TOR3A	EFR3A	THSD4	REEP2
GBRE	TOR3A	EFR3A	THSD4	REEP2
RHOA	TOR3A	EFR3A	THSD4	REEP2
TERT	TOR3A	EFR3A	THSD4	REEP2
RL23A	TOR3A	EFR3A	THSD4	REEP2
KITH	TOR3A	EFR3A	THSD4	REEP2
HIF1A	TOR3A	EFR3A	THSD4	REEP2
TEBP	TOR3A	EFR3A	THSD4	REEP2
PERM	TOR3A	EFR3A	THSD4	REEP2
TYSY	TOR3A	EFR3A	THSD4	REEP2
PAR10	TOR3A	EFR3A	THSD4	REEP2
NNMT	TOR3A	EFR3A	THSD4	REEP2
RARB	TOR3A	EFR3A	THSD4	REEP2
PK3CG	TOR3A	EFR3A	THSD4	REEP2
CAC1C	TOR3A	EFR3A	THSD4	REEP2
PLPL9	TOR3A	EFR3A	THSD4	REEP2
OPRM	TOR3A	EFR3A	THSD4	REEP2
PLMN	TOR3A	EFR3A	THSD4	REEP2
ADA	TOR3A	EFR3A	THSD4	REEP2
TNNC1	TOR3A	EFR3A	THSD4	REEP2
J3KN87	TOR3A	EFR3A	THSD4	REEP2
GBRG2	TOR3A	EFR3A	THSD4	REEP2
FAD1	TOR3A	EFR3A	THSD4	REEP2
PDE1A	TOR3A	EFR3A	THSD4	REEP2
GLUC	TOR3A	EFR3A	THSD4	REEP2
EST1	TOR3A	EFR3A	THSD4	REEP2
P2RX2	TOR3A	EFR3A	THSD4	REEP2
NOS3	TOR3A	EFR3A	THSD4	REEP2
GSTP1	TOR3A	EFR3A	THSD4	REEP2
CAH7	TOR3A	EFR3A	THSD4	REEP2
IL6	TOR3A	EFR3A	THSD4	REEP2
UD13	TOR3A	EFR3A	THSD4	REEP2
PDE4A	TOR3A	EFR3A	THSD4	REEP2
CBPB2	TOR3A	EFR3A	THSD4	REEP2
KCJ11	TOR3A	EFR3A	THSD4	REEP2
SCN5A	TOR3A	EFR3A	THSD4	REEP2
CP21A	TOR3A	EFR3A	THSD4	REEP2
CFTR	TOR3A	EFR3A	THSD4	REEP2
ACM1	TOR3A	EFR3A	THSD4	REEP2
GRIA2	TOR3A	EFR3A	THSD4	REEP2
CPT2	TOR3A	EFR3A	THSD4	REEP2
COMT	TOR3A	EFR3A	THSD4	REEP2
P53	TOR3A	EFR3A	THSD4	REEP2
CNGA1	TOR3A	EFR3A	THSD4	REEP2
HDAC9	TOR3A	EFR3A	THSD4	REEP2
KCNQ1	TOR3A	EFR3A	THSD4	REEP2
PGH1	TOR3A	EFR3A	THSD4	REEP2
CP2R1	TOR3A	EFR3A	THSD4	REEP2
CAC1H	TOR3A	EFR3A	THSD4	REEP2
CAB45	TOR3A	EFR3A	THSD4	REEP2
CDK2	TOR3A	EFR3A	THSD4	REEP2
SC6A2	TOR3A	EFR3A	THSD4	REEP2
AK1C2	TOR3A	EFR3A	THSD4	REEP2
CA2D2	TOR3A	EFR3A	THSD4	REEP2
S22A8	TOR3A	EFR3A	THSD4	REEP2
EBP	TOR3A	EFR3A	THSD4	REEP2
NADC	TOR3A	EFR3A	THSD4	REEP2
5HT5A	TOR3A	EFR3A	THSD4	REEP2
AHR	TOR3A	EFR3A	THSD4	REEP2
HDAC6	TOR3A	EFR3A	THSD4	REEP2
MRP2	TOR3A	EFR3A	THSD4	REEP2
PDE4B	TOR3A	EFR3A	THSD4	REEP2
AA2AR	TOR3A	EFR3A	THSD4	REEP2
PDE7B	TOR3A	EFR3A	THSD4	REEP2
FAK2	TOR3A	EFR3A	THSD4	REEP2
CASP3	TOR3A	EFR3A	THSD4	REEP2
CATB	TOR3A	EFR3A	THSD4	REEP2
CAC1S	TOR3A	EFR3A	THSD4	REEP2
TA2R	TOR3A	EFR3A	THSD4	REEP2
TPMT	TOR3A	EFR3A	THSD4	REEP2
5HT1D	TOR3A	EFR3A	THSD4	REEP2
PIM1	TOR3A	EFR3A	THSD4	REEP2
AT1A1	TOR3A	EFR3A	THSD4	REEP2
MMP9	TOR3A	EFR3A	THSD4	REEP2
RL37	TOR3A	EFR3A	THSD4	REEP2
PARP1	TOR3A	EFR3A	THSD4	REEP2
RENR	TOR3A	EFR3A	THSD4	REEP2
ENPL	TOR3A	EFR3A	THSD4	REEP2
NR1I3	TOR3A	EFR3A	THSD4	REEP2
CAH1	TOR3A	EFR3A	THSD4	REEP2
SL9A7	TOR3A	EFR3A	THSD4	REEP2
ACM4	TOR3A	EFR3A	THSD4	REEP2
TOP1	TOR3A	EFR3A	THSD4	REEP2
DHB8	TOR3A	EFR3A	THSD4	REEP2
FABP6	TOR3A	EFR3A	THSD4	REEP2
GABR1	TOR3A	EFR3A	THSD4	REEP2
LY66C	TOR3A	EFR3A	THSD4	REEP2
GLNA	TOR3A	EFR3A	THSD4	REEP2
SCN1A	TOR3A	EFR3A	THSD4	REEP2
HDAC3	TOR3A	EFR3A	THSD4	REEP2
RENI	TOR3A	EFR3A	THSD4	REEP2
